transaction_id,age,country,device_type,transaction_amount,hour_of_day,num_prev_txns,is_international,fraud
tx_003728,41,US,mobile,18.15,13,2,0,0
tx_003729,61,CA,desktop,441.32,17,3,0,1
tx_003730,67,DE,mobile,175.44,0,1,0,0
tx_003731,76,US,mobile,350.28,13,2,0,0
tx_003732,45,BR,mobile,4.59,3,4,0,0
tx_003733,81,NG,desktop,315.68,23,1,0,0
tx_003734,39,NG,desktop,101.64,17,3,0,0
tx_003735,31,IN,mobile,201.12,23,3,0,0
tx_003736,43,BR,desktop,319.32,5,3,0,0
tx_003737,53,DE,desktop,186.78,19,4,0,0
tx_003738,63,US,tablet,292.4,9,2,0,0
tx_003739,74,DE,mobile,151.82,2,3,0,0
tx_003740,33,US,tablet,465.53,11,3,0,0
tx_003741,38,IN,desktop,175.05,11,2,0,0
tx_003742,81,IN,desktop,177.91,12,8,0,1
tx_003743,47,US,mobile,180.57,20,2,0,1
tx_003744,34,US,desktop,196.8,6,2,1,0
tx_003745,85,US,desktop,59.97,15,4,0,0
tx_003746,48,US,mobile,84.25,4,2,1,0
tx_003747,84,NG,tablet,387.31,21,3,0,1
tx_003748,80,US,mobile,350.14,10,3,0,0
tx_003749,79,DE,desktop,334.44,19,3,0,0
tx_003750,57,DE,mobile,273.33,6,1,1,0
tx_003751,72,CA,mobile,128.79,7,3,1,0
tx_003752,83,US,mobile,117.73,23,6,0,0
tx_003753,36,GB,mobile,190.37,4,0,0,0
tx_003754,20,DE,mobile,429.75,13,3,0,0
tx_003755,39,GB,mobile,228.57,7,1,0,0
tx_003756,61,US,mobile,80.33,9,2,0,0
tx_003757,55,FR,desktop,47.63,16,3,0,0
tx_003758,23,IN,mobile,357.91,18,2,0,0
tx_003759,56,GB,mobile,524.32,11,4,0,0
tx_003760,29,DE,mobile,35.81,15,1,1,0
tx_003761,52,FR,mobile,366.35,1,5,0,0
tx_003762,57,IN,mobile,268.66,5,2,0,0
tx_003763,61,CA,tablet,98.56,17,4,0,0
tx_003764,46,IN,mobile,230.86,15,3,0,0
tx_003765,45,US,mobile,68.29,1,2,0,0
tx_003766,64,IN,mobile,164.5,21,7,0,0
tx_003767,68,US,mobile,198.66,9,2,0,0
tx_003768,72,BR,desktop,462.48,7,4,0,0
tx_003769,40,DE,tablet,158.08,11,3,0,0
tx_003770,46,FR,mobile,108.56,9,1,0,0
tx_003771,40,DE,mobile,253.89,12,2,0,0
tx_003772,53,US,desktop,298.08,3,3,0,0
tx_003773,26,US,mobile,105.07,3,2,0,0
tx_003774,47,NG,mobile,77.4,23,3,1,0
tx_003775,30,CA,desktop,83.85,17,4,0,0
tx_003776,54,US,mobile,463.59,8,3,0,0
tx_003777,75,DE,mobile,288.74,20,4,0,0
tx_003778,85,GB,desktop,149.72,19,1,1,0
tx_003779,48,US,mobile,411.55,16,3,0,0
tx_003780,21,IN,mobile,104.35,17,4,0,1
tx_003781,33,FR,desktop,184.55,22,4,0,0
tx_003782,25,BR,mobile,67.18,20,1,0,0
tx_003783,69,US,mobile,399.26,6,3,0,1
tx_003784,84,IN,desktop,96.98,17,4,0,0
tx_003785,55,FR,desktop,98.97,3,5,0,0
tx_003786,30,US,desktop,258.09,12,1,0,0
tx_003787,19,BR,mobile,15.81,1,3,0,0
tx_003788,84,BR,mobile,53.25,4,0,1,0
tx_003789,39,BR,desktop,326.87,17,7,0,0
tx_003790,25,US,mobile,82.67,8,7,0,0
tx_003791,30,FR,desktop,832.72,3,5,0,1
tx_003792,35,CA,mobile,221.85,23,4,0,0
tx_003793,62,US,mobile,32.89,22,2,1,0
tx_003794,78,US,desktop,542.2,5,3,0,0
tx_003795,36,IN,desktop,221.67,14,6,0,0
tx_003796,64,US,mobile,167.91,7,0,0,0
tx_003797,22,DE,mobile,221.06,19,5,1,0
tx_003798,18,DE,desktop,32.57,16,0,0,0
tx_003799,21,US,tablet,189.34,10,2,0,1
tx_003800,80,DE,mobile,88.27,22,3,0,0
tx_003801,57,FR,mobile,180.28,17,7,0,0
tx_003802,72,US,mobile,131.73,3,6,1,0
tx_003803,19,BR,mobile,212.46,10,3,0,0
tx_003804,19,FR,mobile,149.61,19,6,0,0
tx_003805,75,DE,desktop,124.68,12,2,0,0
tx_003806,24,IN,mobile,79.42,2,2,1,1
tx_003807,28,DE,mobile,34.38,18,1,0,0
tx_003808,53,BR,mobile,26.23,11,5,0,0
tx_003809,59,CA,mobile,55.21,5,7,1,0
tx_003810,33,US,mobile,309.03,19,4,1,0
tx_003811,48,IN,mobile,75.17,21,2,0,0
tx_003812,63,GB,mobile,107.52,14,2,0,1
tx_003813,48,CA,desktop,108.43,17,7,1,0
tx_003814,44,US,mobile,133.52,5,4,0,0
tx_003815,22,DE,mobile,271.61,17,4,0,0
tx_003816,48,BR,desktop,148.4,21,3,1,0
tx_003817,72,GB,mobile,351.31,5,2,0,0
tx_003818,60,US,mobile,55.89,22,1,0,0
tx_003819,78,US,desktop,325.55,2,3,0,0
tx_003820,26,US,mobile,499.17,10,3,0,0
tx_003821,18,BR,mobile,187.43,1,2,0,0
tx_003822,55,US,desktop,69.93,10,6,0,0
tx_003823,30,FR,mobile,275.56,15,2,0,0
tx_003824,58,CA,tablet,190.05,20,4,0,0
tx_003825,79,US,mobile,240.95,3,3,0,0
tx_003826,40,DE,mobile,358.58,21,1,0,0
tx_003827,55,GB,mobile,139.04,23,4,0,0
tx_003828,64,GB,mobile,121.12,1,1,0,0
tx_003829,28,US,mobile,941.58,23,5,0,1
tx_003830,79,BR,mobile,278.17,21,2,0,0
tx_003831,31,GB,mobile,403.31,0,3,0,0
tx_003832,72,DE,mobile,343.99,1,4,0,0
tx_003833,62,BR,mobile,406.81,17,3,0,0
tx_003834,27,DE,mobile,247.14,10,4,0,0
tx_003835,67,BR,desktop,373.06,6,5,0,1
tx_003836,31,DE,mobile,108.12,9,3,1,0
tx_003837,58,BR,desktop,33.34,8,4,0,0
tx_003838,83,IN,mobile,84.84,23,3,0,0
tx_003839,82,BR,mobile,168.74,5,3,0,1
tx_003840,77,BR,tablet,151.35,2,1,0,0
tx_003841,51,US,tablet,190.9,19,7,0,0
tx_003842,56,BR,mobile,102.54,20,1,0,0
tx_003843,38,CA,mobile,19.04,21,5,0,0
tx_003844,80,NG,desktop,135.8,23,6,0,0
tx_003845,50,US,mobile,48.71,0,1,0,0
tx_003846,70,US,mobile,184.56,18,2,1,0
tx_003847,42,US,mobile,256.0,6,0,0,0
tx_003848,68,US,mobile,133.59,10,0,0,0
tx_003849,33,US,desktop,65.69,10,5,0,0
tx_003850,67,US,mobile,198.59,23,4,0,0
tx_003851,21,NG,mobile,975.75,12,5,1,1
tx_003852,25,GB,mobile,278.08,5,5,0,1
tx_003853,41,FR,mobile,293.41,2,4,1,0
tx_003854,50,DE,desktop,122.04,14,3,1,0
tx_003855,66,US,desktop,90.89,19,2,0,0
tx_003856,42,IN,mobile,407.45,17,3,0,0
tx_003857,19,IN,desktop,10.7,22,3,0,0
tx_003858,40,GB,mobile,99.7,1,2,0,0
tx_003859,47,IN,mobile,577.12,9,0,0,0
tx_003860,54,BR,mobile,175.75,14,2,1,0
tx_003861,61,BR,mobile,38.6,20,6,0,0
tx_003862,34,GB,mobile,261.64,7,2,0,0
tx_003863,59,BR,desktop,134.32,16,5,0,0
tx_003864,60,CA,mobile,29.05,4,2,0,1
tx_003865,70,DE,mobile,226.06,14,2,1,0
tx_003866,53,FR,desktop,201.16,18,7,0,0
tx_003867,73,CA,desktop,192.24,19,2,0,0
tx_003868,33,DE,mobile,275.19,10,5,0,0
tx_003869,66,DE,mobile,61.42,11,4,0,0
tx_003870,21,IN,desktop,243.56,21,6,0,0
tx_003871,24,US,mobile,212.55,13,3,0,0
tx_003872,76,DE,mobile,401.51,8,0,0,0
tx_003873,50,GB,mobile,98.5,6,7,0,0
tx_003874,60,US,mobile,451.33,17,4,0,0
tx_003875,59,BR,desktop,339.75,17,2,0,1
tx_003876,65,IN,desktop,170.26,12,0,0,0
tx_003877,34,US,mobile,192.15,3,1,0,0
tx_003878,30,FR,tablet,12.23,3,6,0,0
tx_003879,20,US,mobile,187.94,5,2,0,0
tx_003880,76,IN,mobile,323.16,0,1,0,0
tx_003881,33,BR,mobile,149.63,11,2,0,0
tx_003882,57,US,mobile,400.81,9,3,0,0
tx_003883,48,DE,mobile,264.98,9,5,0,0
tx_003884,29,BR,desktop,697.16,22,3,0,0
tx_003885,46,IN,mobile,104.9,5,5,0,0
tx_003886,23,IN,mobile,301.29,19,5,0,0
tx_003887,30,FR,mobile,50.26,4,3,1,0
tx_003888,27,FR,mobile,161.15,14,5,1,0
tx_003889,74,US,mobile,276.54,20,3,0,0
tx_003890,56,GB,mobile,314.93,20,3,0,0
tx_003891,80,IN,mobile,140.15,14,5,0,0
tx_003892,47,FR,desktop,431.35,4,0,0,0
tx_003893,31,DE,desktop,496.86,9,4,0,0
tx_003894,59,GB,mobile,106.0,10,3,0,0
tx_003895,81,DE,mobile,165.29,20,5,0,1
tx_003896,54,GB,mobile,151.56,9,1,1,0
tx_003897,19,CA,mobile,121.96,19,6,0,0
tx_003898,38,NG,desktop,475.78,22,2,0,0
tx_003899,80,GB,mobile,472.04,2,2,0,1
tx_003900,53,BR,desktop,155.82,22,5,0,0
tx_003901,82,GB,mobile,300.23,13,0,0,0
tx_003902,52,DE,tablet,397.58,14,3,0,0
tx_003903,18,FR,desktop,228.39,7,5,0,0
tx_003904,77,CA,desktop,146.22,8,3,0,0
tx_003905,69,IN,tablet,99.29,12,1,0,0
tx_003906,66,BR,mobile,321.13,4,4,0,1
tx_003907,83,US,mobile,54.89,17,4,0,0
tx_003908,31,DE,mobile,149.53,16,5,1,0
tx_003909,79,NG,desktop,128.83,0,1,0,0
tx_003910,33,US,desktop,51.31,5,1,0,0
tx_003911,84,DE,mobile,176.02,12,3,0,0
tx_003912,31,IN,desktop,162.43,17,1,1,0
tx_003913,55,US,mobile,81.22,7,2,0,0
tx_003914,71,US,mobile,463.48,21,5,0,0
tx_003915,23,DE,mobile,322.73,12,1,0,0
tx_003916,22,FR,mobile,194.58,12,4,1,0
tx_003917,75,GB,mobile,358.46,2,3,1,0
tx_003918,22,US,desktop,419.37,15,0,0,0
tx_003919,59,US,mobile,477.92,19,3,0,1
tx_003920,81,BR,mobile,104.35,5,4,0,0
tx_003921,59,GB,mobile,358.37,13,5,0,0
tx_003922,50,IN,mobile,162.99,0,2,0,0
tx_003923,46,GB,desktop,222.46,5,2,1,0
tx_003924,61,IN,desktop,109.14,1,4,0,0
tx_003925,56,BR,mobile,187.49,18,4,0,0
tx_003926,52,NG,desktop,362.04,23,1,0,0
tx_003927,28,US,desktop,561.94,0,4,0,0
tx_003928,63,IN,desktop,173.29,16,2,0,0
tx_003929,68,IN,mobile,83.75,14,2,0,0
tx_003930,66,NG,mobile,618.8,16,1,0,0
tx_003931,23,US,desktop,100.71,12,4,0,0
tx_003932,65,US,mobile,34.29,23,2,0,0
tx_003933,67,NG,mobile,117.02,0,2,1,0
tx_003934,30,CA,mobile,405.2,3,1,1,0
tx_003935,75,BR,mobile,94.71,5,6,0,0
tx_003936,53,GB,mobile,64.3,18,2,0,0
tx_003937,50,US,desktop,206.82,1,5,0,0
tx_003938,67,BR,mobile,562.12,2,2,0,1
tx_003939,52,GB,mobile,268.65,17,3,0,0
tx_003940,55,US,tablet,53.95,10,2,0,0
tx_003941,39,DE,mobile,766.13,16,2,0,1
tx_003942,81,IN,mobile,245.62,8,3,0,0
tx_003943,83,FR,desktop,376.99,2,1,0,0
tx_003944,26,US,tablet,42.21,14,2,0,0
tx_003945,67,DE,desktop,681.29,2,4,0,0
tx_003946,19,DE,mobile,137.92,11,3,0,0
tx_003947,43,US,mobile,38.31,21,2,1,0
tx_003948,83,NG,desktop,226.16,4,1,0,0
tx_003949,29,BR,desktop,376.86,4,1,0,0
tx_003950,43,IN,mobile,299.1,22,0,1,0
tx_003951,32,GB,desktop,295.27,7,4,0,0
tx_003952,67,FR,mobile,279.96,8,3,0,0
tx_003953,49,BR,mobile,210.85,16,2,0,1
tx_003954,58,FR,mobile,42.03,3,2,1,1
tx_003955,82,DE,mobile,161.01,1,4,1,0
tx_003956,53,DE,tablet,143.36,20,1,0,0
tx_003957,67,BR,mobile,479.24,22,1,0,0
tx_003958,24,BR,desktop,405.62,23,2,0,1
tx_003959,32,DE,mobile,127.96,0,2,0,0
tx_003960,82,BR,desktop,335.62,12,1,0,0
tx_003961,76,US,mobile,180.19,20,4,0,0
tx_003962,62,NG,tablet,34.46,20,2,0,0
tx_003963,43,US,mobile,12.45,8,2,1,0
tx_003964,31,FR,desktop,307.46,11,1,0,0
tx_003965,75,BR,desktop,72.64,3,4,0,0
tx_003966,71,NG,mobile,72.33,3,4,0,0
tx_003967,34,US,tablet,103.26,9,2,0,0
tx_003968,58,IN,mobile,312.41,5,2,0,0
tx_003969,60,GB,desktop,409.49,23,2,0,0
tx_003970,50,BR,mobile,403.42,1,6,0,0
tx_003971,81,NG,desktop,29.75,12,2,1,0
tx_003972,26,IN,desktop,99.29,13,4,0,0
tx_003973,35,CA,desktop,85.15,1,2,0,0
tx_003974,24,IN,mobile,312.25,10,6,1,0
tx_003975,65,IN,mobile,100.74,22,3,0,0
tx_003976,61,DE,desktop,169.9,2,4,1,0
tx_003977,85,DE,mobile,332.85,3,5,0,0
tx_003978,54,DE,tablet,197.11,3,3,0,0
tx_003979,28,CA,mobile,244.86,1,2,1,0
tx_003980,48,US,mobile,164.94,21,2,0,0
tx_003981,24,FR,desktop,380.25,1,4,1,1
tx_003982,63,FR,mobile,407.18,6,4,0,0
tx_003983,63,US,mobile,279.86,19,1,0,0
tx_003984,76,BR,mobile,408.33,23,3,0,0
tx_003985,41,IN,tablet,935.16,3,5,0,1
tx_003986,39,US,mobile,328.73,8,1,0,0
tx_003987,22,FR,tablet,185.04,4,2,0,0
tx_003988,46,FR,mobile,249.13,4,3,0,0
tx_003989,50,FR,mobile,437.44,22,2,0,0
tx_003990,69,US,mobile,136.52,8,2,0,0
tx_003991,69,IN,mobile,127.33,14,4,0,0
tx_003992,27,DE,mobile,245.98,3,2,0,0
tx_003993,37,BR,mobile,182.35,6,3,0,0
tx_003994,52,IN,mobile,84.35,8,1,0,0
tx_003995,40,IN,desktop,218.18,14,1,0,0
tx_003996,19,US,mobile,500.41,21,8,0,0
tx_003997,75,BR,mobile,273.05,5,5,0,0
tx_003998,67,DE,mobile,68.96,15,3,0,0
tx_003999,53,US,mobile,305.52,11,7,0,0
tx_004000,39,US,desktop,153.78,19,0,0,0
tx_004001,75,IN,desktop,737.87,8,1,0,0
tx_004002,20,NG,desktop,288.21,10,6,0,1
tx_004003,48,GB,mobile,116.26,14,3,0,0
tx_004004,72,US,mobile,322.23,10,4,1,1
tx_004005,82,DE,desktop,230.22,18,3,0,0
tx_004006,35,US,tablet,468.0,0,2,0,0
tx_004007,62,BR,mobile,126.76,8,3,0,0
tx_004008,30,NG,mobile,287.73,4,2,1,0
tx_004009,25,IN,desktop,42.08,3,2,0,0
tx_004010,42,NG,tablet,211.02,1,3,0,0
tx_004011,78,BR,mobile,67.1,8,3,0,0
tx_004012,64,NG,mobile,224.52,5,7,1,0
tx_004013,51,NG,desktop,263.07,18,7,0,0
tx_004014,37,IN,desktop,279.73,12,4,0,0
tx_004015,27,IN,mobile,126.59,18,7,0,0
tx_004016,36,IN,mobile,215.94,21,2,0,0
tx_004017,28,IN,mobile,428.75,18,7,0,0
tx_004018,30,IN,desktop,603.8,10,6,0,0
tx_004019,64,US,desktop,221.62,23,2,1,0
tx_004020,27,BR,mobile,436.88,9,2,0,0
tx_004021,21,US,mobile,91.35,19,3,0,1
tx_004022,54,FR,desktop,143.83,4,1,1,0
tx_004023,37,BR,mobile,240.34,23,2,0,0
tx_004024,48,US,mobile,183.3,7,4,0,0
tx_004025,27,BR,mobile,168.49,15,3,0,0
tx_004026,32,GB,mobile,405.81,8,3,0,1
tx_004027,47,FR,desktop,78.18,5,5,0,0
tx_004028,64,FR,mobile,85.81,7,6,0,1
tx_004029,46,DE,desktop,56.87,14,1,1,0
tx_004030,54,NG,desktop,245.8,2,6,0,0
tx_004031,53,FR,mobile,153.61,4,1,0,0
tx_004032,36,BR,desktop,378.79,22,3,1,0
tx_004033,37,DE,mobile,230.31,2,1,1,1
tx_004034,46,US,desktop,124.08,17,0,1,0
tx_004035,20,FR,mobile,108.29,7,5,1,0
tx_004036,64,BR,tablet,174.61,7,1,0,0
tx_004037,59,CA,mobile,68.06,8,1,0,0
tx_004038,38,FR,mobile,412.49,9,1,0,1
tx_004039,43,BR,mobile,147.54,17,6,0,0
tx_004040,40,FR,mobile,47.09,19,3,0,0
tx_004041,62,US,mobile,469.99,8,5,0,0
tx_004042,69,NG,mobile,176.69,4,2,0,0
tx_004043,25,BR,mobile,304.17,0,3,0,0
tx_004044,46,US,mobile,125.59,17,4,0,0
tx_004045,18,DE,desktop,481.09,22,1,0,0
tx_004046,48,BR,mobile,95.77,0,4,0,0
tx_004047,34,CA,mobile,153.55,14,3,0,0
tx_004048,40,BR,tablet,32.09,5,1,0,1
tx_004049,49,US,desktop,473.1,5,7,0,0
tx_004050,40,DE,mobile,112.48,19,4,0,0
tx_004051,44,DE,mobile,250.14,6,2,0,0
tx_004052,70,IN,mobile,276.79,7,3,0,0
tx_004053,73,IN,mobile,421.33,2,2,1,1
tx_004054,18,GB,desktop,236.34,21,3,0,1
tx_004055,43,GB,mobile,185.11,21,1,1,1
tx_004056,75,DE,tablet,391.81,21,2,0,0
tx_004057,54,CA,desktop,273.44,5,5,0,0
tx_004058,31,GB,tablet,163.33,4,2,1,0
tx_004059,58,CA,mobile,487.62,22,3,0,0
tx_004060,27,BR,desktop,289.06,14,4,0,0
tx_004061,19,DE,desktop,62.46,6,3,0,0
tx_004062,61,US,desktop,548.14,1,2,0,1
tx_004063,53,CA,mobile,122.87,19,0,0,0
tx_004064,69,US,mobile,419.89,19,3,0,1
tx_004065,41,US,mobile,48.0,0,4,0,0
tx_004066,76,GB,mobile,390.12,11,3,0,0
tx_004067,46,DE,desktop,66.36,11,5,0,0
tx_004068,68,NG,desktop,231.64,11,1,1,0
tx_004069,24,US,mobile,283.26,8,1,0,0
tx_004070,24,BR,mobile,166.16,7,3,0,0
tx_004071,71,DE,mobile,202.57,8,6,0,0
tx_004072,74,GB,desktop,80.92,22,5,1,0
tx_004073,82,US,desktop,362.18,23,1,0,0
tx_004074,40,DE,mobile,240.97,2,3,0,0
tx_004075,19,US,mobile,95.26,17,1,1,0
tx_004076,84,DE,tablet,247.85,13,2,0,0
tx_004077,58,DE,desktop,253.57,6,0,0,0
tx_004078,34,DE,desktop,210.09,4,4,0,1
tx_004079,69,US,mobile,12.87,18,5,0,0
tx_004080,79,US,mobile,147.38,8,3,0,0
tx_004081,37,DE,desktop,358.32,3,3,0,0
tx_004082,70,IN,mobile,294.76,23,1,1,0
tx_004083,71,GB,desktop,288.42,22,4,1,0
tx_004084,52,NG,desktop,239.6,10,2,0,0
tx_004085,61,US,mobile,387.67,10,3,0,0
tx_004086,36,BR,mobile,122.23,10,4,0,1
tx_004087,81,FR,desktop,100.9,4,4,1,0
tx_004088,84,BR,tablet,641.71,2,1,0,0
tx_004089,84,IN,mobile,111.46,6,7,0,0
tx_004090,68,FR,desktop,60.23,9,4,1,0
tx_004091,20,BR,mobile,163.75,3,3,1,1
tx_004092,42,US,desktop,216.02,0,8,0,0
tx_004093,48,BR,desktop,389.39,22,2,0,1
tx_004094,83,US,mobile,147.64,21,3,1,0
tx_004095,55,CA,desktop,146.63,7,3,0,0
tx_004096,54,BR,desktop,201.02,14,6,1,0
tx_004097,27,US,desktop,127.52,3,1,0,0
tx_004098,71,US,mobile,48.63,22,4,0,0
tx_004099,40,BR,desktop,65.14,19,3,1,0
tx_004100,24,CA,desktop,463.0,4,5,1,0
tx_004101,85,NG,mobile,333.18,5,2,0,1
tx_004102,30,CA,mobile,195.76,7,1,1,0
tx_004103,19,BR,desktop,294.07,2,1,0,0
tx_004104,23,DE,desktop,340.21,8,3,1,0
tx_004105,48,US,mobile,116.63,16,3,0,0
tx_004106,24,DE,desktop,80.12,17,3,1,0
tx_004107,75,US,mobile,430.94,0,2,0,0
tx_004108,52,CA,desktop,18.04,8,4,0,0
tx_004109,40,GB,mobile,297.45,19,4,0,0
tx_004110,18,US,mobile,229.26,20,0,0,0
tx_004111,50,US,tablet,401.83,13,2,0,0
tx_004112,28,DE,desktop,305.31,17,2,0,1
tx_004113,84,DE,mobile,292.73,5,4,1,0
tx_004114,37,FR,tablet,87.92,20,4,0,0
tx_004115,50,FR,tablet,349.39,11,6,0,0
tx_004116,19,IN,desktop,271.64,16,4,0,0
tx_004117,26,US,mobile,98.8,6,4,0,0
tx_004118,32,US,mobile,230.81,4,2,0,0
tx_004119,21,NG,desktop,71.54,12,2,0,0
tx_004120,67,DE,desktop,175.01,12,3,0,0
tx_004121,82,CA,mobile,817.79,13,3,0,1
tx_004122,85,US,mobile,83.51,19,2,0,0
tx_004123,36,IN,mobile,48.09,18,7,0,0
tx_004124,71,DE,mobile,65.93,7,1,0,0
tx_004125,52,IN,desktop,173.04,11,2,0,0
tx_004126,21,BR,mobile,321.34,2,1,0,0
tx_004127,24,IN,desktop,205.66,18,2,0,0
tx_004128,55,GB,desktop,55.65,3,1,1,0
tx_004129,46,IN,mobile,318.38,1,6,0,0
tx_004130,18,DE,desktop,27.62,12,3,0,0
tx_004131,81,DE,mobile,62.21,22,2,0,0
tx_004132,67,IN,mobile,123.06,9,6,0,1
tx_004133,52,CA,mobile,420.58,4,3,0,1
tx_004134,85,US,mobile,212.01,4,5,0,0
tx_004135,84,US,mobile,218.44,20,3,0,0
tx_004136,84,US,tablet,56.64,15,5,0,0
tx_004137,35,US,mobile,133.74,11,4,0,0
tx_004138,77,BR,mobile,379.06,22,2,0,1
tx_004139,52,DE,desktop,259.03,2,1,0,0
tx_004140,67,DE,tablet,326.73,14,6,0,0
tx_004141,76,BR,mobile,194.77,8,2,0,0
tx_004142,29,FR,mobile,381.93,5,3,0,0
tx_004143,48,FR,mobile,56.26,22,5,0,0
tx_004144,26,CA,mobile,169.75,22,2,0,0
tx_004145,37,US,mobile,288.0,20,1,0,0
tx_004146,46,US,desktop,38.86,3,4,0,0
tx_004147,76,DE,mobile,8.21,17,4,0,0
tx_004148,76,US,mobile,642.1,8,4,0,0
tx_004149,44,GB,desktop,214.26,9,0,0,0
tx_004150,40,NG,mobile,34.53,4,5,1,0
tx_004151,54,BR,mobile,210.11,14,3,0,0
tx_004152,80,NG,desktop,63.15,20,4,0,0
tx_004153,84,DE,mobile,87.9,5,4,0,0
tx_004154,33,NG,mobile,430.43,12,7,1,0
tx_004155,30,DE,mobile,125.69,15,2,0,0
tx_004156,66,US,mobile,124.82,15,3,0,0
tx_004157,38,DE,mobile,61.11,6,1,0,0
tx_004158,31,NG,mobile,149.35,0,2,1,0
tx_004159,20,US,mobile,224.99,19,3,0,0
tx_004160,45,FR,mobile,125.57,14,3,0,0
tx_004161,44,FR,mobile,755.43,16,5,0,1
tx_004162,56,DE,desktop,77.11,12,3,0,0
tx_004163,31,FR,tablet,76.68,9,8,0,1
tx_004164,66,GB,mobile,144.4,6,1,0,0
tx_004165,64,US,mobile,696.3,15,4,0,0
tx_004166,49,US,desktop,330.58,19,3,0,0
tx_004167,30,DE,mobile,122.01,7,2,0,0
tx_004168,52,DE,mobile,122.1,0,3,1,0
tx_004169,63,FR,tablet,74.32,3,2,0,0
tx_004170,43,DE,mobile,140.9,13,4,0,0
tx_004171,35,BR,mobile,165.99,5,6,0,0
tx_004172,52,US,mobile,319.78,19,0,0,0
tx_004173,42,US,mobile,272.94,6,2,0,0
tx_004174,45,IN,mobile,137.04,11,4,0,0
tx_004175,41,DE,mobile,529.82,5,4,0,1
tx_004176,38,US,desktop,107.93,10,5,1,1
tx_004177,66,FR,mobile,47.05,16,4,0,0
tx_004178,49,BR,tablet,233.11,19,2,0,0
tx_004179,49,CA,mobile,408.6,17,6,1,0
tx_004180,62,DE,mobile,188.77,12,4,0,0
tx_004181,42,NG,mobile,58.63,10,5,0,0
tx_004182,24,DE,mobile,218.93,7,0,0,0
tx_004183,75,GB,desktop,240.35,23,4,0,0
tx_004184,21,GB,mobile,259.56,17,4,0,0
tx_004185,56,US,mobile,222.32,21,2,0,0
tx_004186,36,NG,mobile,446.62,17,3,0,0
tx_004187,32,DE,mobile,72.59,2,2,0,0
tx_004188,20,FR,mobile,3.39,6,3,0,0
tx_004189,79,DE,mobile,27.66,11,1,0,0
tx_004190,47,US,mobile,57.76,7,2,0,0
tx_004191,41,FR,desktop,360.12,21,2,0,0
tx_004192,68,US,desktop,149.32,11,3,1,0
tx_004193,20,US,mobile,558.53,5,3,1,1
tx_004194,56,DE,mobile,67.44,14,2,0,0
tx_004195,51,FR,mobile,550.9,9,2,1,1
tx_004196,55,FR,mobile,88.81,3,4,1,1
tx_004197,26,DE,mobile,165.74,22,1,0,0
tx_004198,82,US,mobile,34.83,22,4,1,0
tx_004199,34,US,tablet,501.64,18,1,0,0
tx_004200,64,US,desktop,184.43,7,2,1,1
tx_004201,68,NG,mobile,778.01,19,5,0,1
tx_004202,41,IN,mobile,421.85,6,7,0,1
tx_004203,26,US,mobile,162.45,21,3,0,0
tx_004204,38,IN,mobile,102.45,21,4,0,0
tx_004205,72,NG,mobile,371.53,4,3,0,0
tx_004206,79,BR,mobile,200.01,7,4,0,0
tx_004207,81,IN,mobile,97.53,16,2,1,0
tx_004208,33,CA,mobile,211.5,5,4,0,0
tx_004209,59,BR,desktop,22.33,19,3,0,0
tx_004210,28,BR,mobile,263.27,16,2,0,0
tx_004211,66,CA,tablet,301.51,5,3,0,0
tx_004212,46,US,mobile,65.08,18,2,1,0
tx_004213,66,FR,mobile,454.99,1,3,0,0
tx_004214,64,DE,mobile,389.89,9,1,0,0
tx_004215,85,US,mobile,245.65,4,3,0,0
tx_004216,51,NG,mobile,82.81,0,4,0,0
tx_004217,41,NG,mobile,314.73,17,3,0,0
tx_004218,53,US,mobile,142.62,3,3,0,0
tx_004219,29,US,mobile,226.62,16,2,0,0
tx_004220,25,FR,mobile,336.7,1,5,0,0
tx_004221,53,IN,desktop,47.97,21,4,1,0
tx_004222,74,US,mobile,33.07,23,3,0,0
tx_004223,54,DE,desktop,131.03,7,4,0,0
tx_004224,71,IN,tablet,691.2,11,5,0,0
tx_004225,30,BR,mobile,799.68,14,3,0,1
tx_004226,48,CA,desktop,258.87,14,4,0,0
tx_004227,59,US,mobile,397.6,0,0,0,0
tx_004228,41,US,mobile,190.63,23,3,0,0
tx_004229,18,FR,desktop,211.65,22,4,0,0
tx_004230,22,BR,mobile,165.58,11,1,0,1
tx_004231,81,DE,mobile,431.85,13,4,0,0
tx_004232,59,US,mobile,562.86,4,0,0,1
tx_004233,35,DE,mobile,207.81,17,1,1,0
tx_004234,35,IN,mobile,210.93,12,2,1,1
tx_004235,20,BR,desktop,172.62,6,3,0,0
tx_004236,82,GB,mobile,572.56,7,1,0,0
tx_004237,25,BR,mobile,363.14,1,2,1,0
tx_004238,69,US,mobile,80.96,18,1,0,0
tx_004239,34,US,desktop,677.15,1,2,0,0
tx_004240,40,DE,tablet,12.03,13,2,0,0
tx_004241,36,US,desktop,534.15,19,3,0,0
tx_004242,74,US,mobile,407.84,1,2,1,1
tx_004243,20,FR,mobile,208.31,3,4,0,0
tx_004244,41,CA,mobile,204.35,18,5,0,0
tx_004245,36,NG,desktop,179.77,19,4,0,0
tx_004246,36,DE,mobile,84.74,1,1,0,0
tx_004247,31,DE,desktop,641.3,6,2,0,1
tx_004248,80,US,mobile,199.59,14,0,0,0
